,Order Priority,Market,Sales,Quantity,Shipping Cost,Discount,City,State,Country,Region,product category,Ship Mode
24802,0,0,687.852,4,166.98,0.1,3067,699,6,9,2,Second Class
24803,0,0,2862.68,5,897.35,0.1,3067,699,6,9,2,Second Class
24804,0,0,26.73,3,8.74,0.1,3067,699,6,9,1,Second Class
24805,0,0,233.766,2,55.48,0.1,3067,699,6,9,2,Second Class
24806,0,0,75.384,8,22.0,0.1,2694,816,6,9,1,Same Day
24807,0,0,156.249,3,50.67,0.1,2694,816,6,9,1,Same Day
24808,0,0,972.615,7,209.86,0.5,2774,382,65,8,1,Second Class
24809,0,0,255.285,3,52.24,0.5,2774,382,65,8,0,Second Class
24810,0,0,11.61,1,4.27,0.0,1361,426,65,8,1,Same Day
24811,0,0,256.74,2,65.33,0.0,1361,426,65,8,1,Same Day
24812,0,0,254.94,2,63.29,0.0,1361,426,65,8,1,Same Day
24813,0,0,816.72,4,187.48,0.0,1361,426,65,8,1,Same Day
24814,0,0,959.76,3,348.48,0.0,1361,426,65,8,2,Same Day
24815,1,0,603.3,5,42.93,0.0,2921,891,26,8,2,Standard Class
24816,1,0,46.4634,2,2.75,0.17,1307,980,143,11,1,Standard Class
24817,1,0,218.025,5,36.3,0.1,492,816,6,9,0,First Class
24818,1,0,1798.68,4,300.5,0.17,275,120,129,11,1,Same Day
24819,1,0,344.815,3,48.71,0.17,275,120,129,11,2,Same Day
24820,1,0,52.2315,9,6.82,0.47,275,120,129,11,1,Same Day
24821,3,0,251.01,3,10.29,0.0,3087,892,26,8,0,Standard Class
24822,3,0,336.0,7,18.06,0.0,2594,462,26,8,1,Standard Class
24823,1,0,13.86,1,1.61,0.0,1554,473,0,4,1,Second Class
24824,1,0,114.66,2,15.62,0.0,1554,473,0,4,2,Second Class
24825,0,0,126.538,3,21.53,0.27,949,830,58,11,0,First Class
24826,2,0,292.525,2,32.12,0.17,887,1068,58,11,2,Standard Class
24827,1,0,104.112,2,18.75,0.1,63,1051,6,9,1,First Class
24828,3,0,1378.73,8,52.81,0.1,350,1028,6,9,2,Standard Class
24829,3,0,45.657,1,2.31,0.1,350,1028,6,9,1,Standard Class
24830,3,0,1361.93,12,150.25,0.17,1366,410,143,11,2,Standard Class
24831,3,0,28.4607,3,1.66,0.17,1366,410,143,11,1,Standard Class
24832,3,0,14.94,2,0.97,0.17,1366,410,143,11,1,Standard Class
24833,3,0,2819.52,6,218.16,0.0,2944,403,26,8,0,Standard Class
24834,3,0,2348.4,5,85.32,0.0,3500,812,26,8,0,First Class
24835,3,0,40.338,1,1.58,0.1,3067,699,6,9,2,Standard Class
24836,3,0,1171.53,5,22.14,0.1,26,919,6,9,2,First Class
24837,3,0,32.31,3,0.76,0.0,223,960,57,4,1,Standard Class
24838,3,0,769.68,3,27.67,0.0,223,960,57,4,2,Standard Class
24839,0,0,37.395,5,9.76,0.1,260,1028,6,9,1,First Class
24840,0,0,198.045,3,54.67,0.1,260,1028,6,9,2,First Class
24841,0,0,24.3,3,5.95,0.1,260,1028,6,9,1,First Class
24842,3,0,31.14,2,2.17,0.0,3482,403,26,8,1,Standard Class
24843,3,0,79.74,6,8.99,0.0,3482,403,26,8,1,Standard Class
24844,1,0,52.5,5,2.37,0.0,1401,371,26,8,1,First Class
24845,1,0,117.0,5,4.55,0.0,1401,371,26,8,0,First Class
24846,1,0,33.9,1,12.21,0.0,1401,371,26,8,1,First Class
24847,1,0,63.84,4,8.81,0.0,1401,371,26,8,1,First Class
24848,1,0,26.91,1,4.3,0.0,1401,371,26,8,1,First Class
24849,1,0,46.62,1,5.86,0.0,3439,1081,26,8,1,First Class
24850,1,0,151.92,1,21.93,0.0,3439,1081,26,8,2,First Class
24851,1,0,10.8,1,0.67,0.1,3067,699,6,9,1,Standard Class
24852,1,0,1679.62,9,201.82,0.1,3067,699,6,9,1,Standard Class
24853,0,0,75.744,3,21.81,0.2,532,183,117,8,0,Second Class
24854,0,0,539.775,3,137.5,0.5,532,183,117,8,2,Second Class
24855,1,0,3739.18,8,522.79,0.1,1186,816,6,9,1,Same Day
24856,1,0,67.716,4,4.03,0.1,1186,816,6,9,1,Same Day
24857,1,0,252.558,6,102.48,0.1,1186,816,6,9,1,Same Day
24858,3,0,1289.76,8,52.5,0.0,1350,371,26,8,0,Standard Class
24859,3,0,7.77,1,0.29,0.0,1350,371,26,8,1,Standard Class
24860,3,0,84.0,5,3.66,0.0,1350,371,26,8,1,Standard Class
24861,3,0,900.207,7,54.54,0.1,1186,816,6,9,2,Standard Class
24862,3,0,10.26,2,0.79,0.1,3456,919,6,9,1,Standard Class
24863,3,0,75.6,4,5.43,0.1,3456,919,6,9,1,Standard Class
24864,3,0,358.56,8,24.76,0.1,3456,919,6,9,1,Standard Class
24865,3,0,870.588,6,68.97,0.1,3456,919,6,9,0,Standard Class
24866,3,0,976.777,7,48.07,0.17,1488,452,58,11,2,Standard Class
24867,1,0,165.42,4,21.29,0.25,1970,686,101,11,0,Standard Class
24868,3,0,445.5,6,10.94,0.0,757,1050,120,4,0,Standard Class
24869,3,0,27.24,4,1.29,0.0,757,1050,120,4,1,Standard Class
24870,1,0,29.52,3,3.3,0.0,847,555,26,8,1,Standard Class
24871,1,0,23.166,2,1.94,0.1,3456,919,6,9,1,Standard Class
24872,1,0,71.442,7,6.57,0.1,3456,919,6,9,1,Standard Class
24873,1,0,132.165,5,12.54,0.1,3456,919,6,9,1,Standard Class
24874,1,0,1720.12,6,234.13,0.1,3456,919,6,9,2,Standard Class
24875,1,0,1933.2,8,218.82,0.1,3456,919,6,9,2,Standard Class
24876,1,0,11.988,2,1.93,0.1,3067,699,6,9,1,Second Class
24877,1,0,1128.73,9,98.88,0.1,3067,699,6,9,2,Second Class
24878,1,0,9.774,1,0.98,0.1,3067,699,6,9,1,Second Class
24879,1,0,296.028,2,30.62,0.1,3067,699,6,9,0,Second Class
24880,1,0,381.915,3,64.46,0.1,3067,699,6,9,0,Second Class
24881,3,0,55.98,2,5.11,0.0,1554,473,0,4,1,Standard Class
24882,1,0,865.053,7,39.55,0.1,2093,1028,6,9,1,Standard Class
24883,1,0,820.665,5,105.45,0.1,2093,1028,6,9,0,Standard Class
24884,3,0,56.5677,3,1.31,0.27,2791,480,58,11,1,Second Class
24885,3,0,674.55,5,37.85,0.0,672,960,57,4,0,Standard Class
24886,3,0,17.1,3,0.67,0.0,672,960,57,4,1,Standard Class
24887,3,0,44.55,5,2.09,0.0,3187,960,57,4,1,Standard Class
24888,3,0,87.72,2,5.26,0.0,3187,960,57,4,0,Standard Class
24889,3,0,89.94,2,5.51,0.0,3187,960,57,4,1,Standard Class
24890,3,0,80.1,5,5.89,0.0,3187,960,57,4,1,Standard Class
24891,3,0,117.0,5,8.79,0.0,3187,960,57,4,1,Standard Class
24892,3,0,3040.8,8,219.74,0.0,3187,960,57,4,2,Standard Class
24893,3,0,1236.96,4,120.39,0.0,3187,960,57,4,2,Standard Class
24894,1,0,1144.89,3,119.04,0.0,1445,774,77,11,2,Standard Class
24895,3,0,290.52,6,28.28,0.0,3532,739,65,8,1,Standard Class
24896,3,0,145.53,3,8.18,0.0,3532,739,65,8,1,Standard Class
24897,3,0,478.17,7,37.0,0.0,3532,739,65,8,0,Standard Class
24898,3,0,381.63,1,41.37,0.0,650,462,26,8,2,Standard Class
24899,1,0,423.27,3,40.41,0.0,3111,401,26,8,2,Second Class
24900,1,0,230.742,2,51.24,0.1,3067,699,6,9,0,First Class
24901,3,0,38.1717,3,1.97,0.17,2444,946,58,11,1,Standard Class
24902,3,0,108.365,2,8.53,0.17,2444,946,58,11,2,Standard Class
24903,3,0,16.9335,3,0.95,0.47,2444,946,58,11,1,Standard Class
24904,3,0,3180.3,5,209.29,0.0,877,274,57,4,2,Standard Class
24905,0,0,186.948,4,56.53,0.1,2454,1051,6,9,0,First Class
24906,0,0,583.308,4,94.15,0.1,2454,1051,6,9,0,First Class
24907,3,0,633.18,2,67.23,0.0,2595,890,26,8,2,First Class
24908,1,0,698.85,5,36.86,0.0,1193,1012,57,4,2,Standard Class
24909,3,0,63.9,6,2.96,0.0,757,1050,120,4,1,Standard Class
24910,3,0,74.52,3,3.89,0.0,757,1050,120,4,1,Standard Class
24911,3,0,92.34,3,4.13,0.0,757,1050,120,4,2,Standard Class
24912,3,0,295.95,5,13.11,0.0,1889,424,26,8,0,Standard Class
24913,3,0,568.863,3,53.58,0.1,2263,699,6,9,1,Second Class
24914,3,0,352.512,8,34.77,0.1,2263,699,6,9,1,Second Class
24915,1,0,190.933,4,30.65,0.17,1488,452,58,11,1,Standard Class
24916,0,0,35.607,5,10.49,0.17,3515,1062,87,11,1,Same Day
24917,0,0,1549.13,6,265.14,0.17,3515,1062,87,11,1,Same Day
24918,3,0,1630.8,5,127.04,0.1,1186,816,6,9,0,Second Class
24919,1,0,134.595,3,15.43,0.25,2422,686,101,11,0,Second Class
24920,1,0,664.2,10,105.33,0.0,387,227,57,4,2,First Class
24921,1,0,131.58,3,12.04,0.0,387,227,57,4,0,First Class
24922,3,0,128.628,3,12.39,0.1,492,816,6,9,0,Standard Class
24923,3,0,454.086,6,40.98,0.1,492,816,6,9,2,Standard Class
24924,3,0,106.164,4,7.23,0.1,492,816,6,9,1,Standard Class
24925,3,0,137.268,4,4.21,0.1,26,919,6,9,1,Standard Class
24926,3,0,86.5926,6,8.13,0.27,2047,946,58,11,1,Standard Class
24927,3,0,338.688,8,27.53,0.1,492,816,6,9,1,Same Day
24928,3,0,56.214,2,7.28,0.1,492,816,6,9,1,Same Day
24929,3,0,54.675,1,4.41,0.1,492,816,6,9,1,Same Day
24930,3,0,33.102,2,3.67,0.1,3067,699,6,9,1,Second Class
24931,3,0,306.072,2,2.06,0.1,3067,699,6,9,2,Second Class
24932,3,0,51.84,2,2.1,0.1,3067,699,6,9,1,Second Class
24933,3,0,21.546,6,1.32,0.1,3067,699,6,9,1,Second Class
24934,3,0,22.23,1,0.69,0.0,3174,981,26,8,1,Standard Class
24935,3,0,2189.52,6,102.05,0.0,3174,981,26,8,0,Standard Class
24936,3,0,242.25,5,17.52,0.0,3174,981,26,8,1,Standard Class
24937,3,0,1362.06,7,90.86,0.0,3174,981,26,8,0,Standard Class
24938,3,0,1358.28,7,155.15,0.0,3174,981,26,8,0,Standard Class
24939,3,0,219.996,3,9.8,0.1,2263,699,6,9,2,Standard Class
24940,3,0,201.96,2,21.55,0.1,2263,699,6,9,2,Standard Class
24941,3,0,133.334,1,13.27,0.07,1488,452,58,11,0,Standard Class
24942,0,0,957.6,4,427.1,0.0,2933,371,26,8,2,Same Day
24943,0,0,35.97,1,1.79,0.0,2933,371,26,8,1,Same Day
24944,0,0,1381.32,3,403.15,0.0,2933,371,26,8,0,Same Day
24945,1,0,232.686,2,27.8,0.07,2047,946,58,11,0,Standard Class
24946,1,0,85.5414,2,11.16,0.27,1488,452,58,11,0,Standard Class
24947,1,0,1781.14,8,255.36,0.07,1488,452,58,11,2,Standard Class
24948,0,0,141.993,3,43.16,0.1,1151,1028,6,9,1,Second Class
24949,0,0,52.272,4,9.08,0.1,1151,1028,6,9,1,Second Class
24950,0,0,440.37,10,110.34,0.1,1151,1028,6,9,1,Second Class
24951,1,0,72.75,5,12.37,0.0,2158,1012,57,4,1,Standard Class
24952,3,0,74.22,2,7.63,0.0,3201,277,10,4,2,First Class
24953,3,0,3728.43,9,553.31,0.0,3201,277,10,4,0,First Class
24954,3,0,1308.48,2,150.2,0.0,3201,277,10,4,2,First Class
24955,3,0,33.93,1,4.47,0.0,957,1047,57,4,1,First Class
24956,3,0,86.1,2,3.88,0.0,3574,424,26,8,1,Standard Class
24957,2,0,35.52,1,6.46,0.0,3438,1081,26,8,1,Standard Class
24958,2,0,108.48,2,14.31,0.0,3438,1081,26,8,1,Standard Class
24959,3,0,53.28,2,3.69,0.0,344,491,57,4,1,Standard Class
24960,1,0,97.2,4,5.63,0.1,3205,816,6,9,1,Same Day
24961,3,0,340.86,2,31.12,0.0,705,235,10,4,0,Second Class
24962,3,0,3633.9,10,201.18,0.0,1633,513,10,4,0,Standard Class
24963,3,0,89.46,3,8.98,0.0,3498,462,26,8,1,Standard Class
24964,3,0,2491.2,6,103.0,0.0,3498,462,26,8,0,Standard Class
24965,3,0,365.22,2,13.75,0.0,3242,428,65,8,0,Standard Class
24966,3,0,90.96,2,2.16,0.0,3064,346,26,8,1,Second Class
24967,3,0,785.79,3,131.73,0.0,3064,346,26,8,2,Second Class
24968,3,0,155.7,3,5.39,0.0,212,411,65,8,0,Standard Class
24969,3,0,36.0,6,2.35,0.0,212,411,65,8,1,Standard Class
24970,3,0,13.59,3,1.07,0.0,212,411,65,8,1,Standard Class
24971,3,0,163.8,7,8.17,0.0,212,411,65,8,0,Standard Class
24972,3,0,12.57,1,1.1,0.0,3160,589,57,4,1,Standard Class
24973,3,0,44.46,3,2.76,0.0,3174,981,26,8,1,Standard Class
24974,3,0,149.76,3,9.53,0.0,3088,462,26,8,1,Standard Class
24975,3,0,705.6,8,31.87,0.0,877,274,57,4,0,Standard Class
24976,3,0,34.2,3,0.86,0.0,877,274,57,4,1,Standard Class
24977,3,0,113.7,2,8.42,0.0,877,274,57,4,2,Standard Class
24978,3,0,338.04,6,18.91,0.0,877,274,57,4,0,Standard Class
24979,1,0,864.0,8,81.13,0.1,2056,1028,6,9,2,Standard Class
24980,3,0,253.8,6,12.76,0.0,1311,403,26,8,1,Standard Class
24981,3,0,358.92,12,24.92,0.0,1580,1012,57,4,1,Second Class
24982,3,0,775.62,3,23.79,0.0,1580,1012,57,4,2,Second Class
24983,3,0,175.77,3,10.56,0.0,1580,1012,57,4,0,Second Class
24984,3,0,366.84,4,51.34,0.0,1580,1012,57,4,0,Second Class
24985,3,0,22.68,2,1.51,0.0,1580,1012,57,4,1,Second Class
24986,1,0,41.19,1,7.04,0.0,387,227,57,4,1,First Class
24987,1,0,37.08,3,7.46,0.0,387,227,57,4,1,First Class
24988,3,0,392.76,3,30.72,0.2,1738,805,96,4,0,Standard Class
24989,3,0,1603.31,9,113.3,0.1,492,816,6,9,1,Standard Class
24990,1,0,136.62,2,24.85,0.0,399,379,26,8,0,Standard Class
24991,1,0,106.8,4,22.72,0.0,399,379,26,8,1,Standard Class
24992,1,0,59.85,5,7.49,0.0,399,379,26,8,1,Standard Class
24993,3,0,2888.76,7,256.64,0.0,2029,739,65,8,0,Standard Class
24994,3,0,256.77,9,19.06,0.0,2029,739,65,8,0,Standard Class
24995,2,0,59.22,7,6.86,0.0,1237,371,26,8,1,Standard Class
24996,3,0,94.98,2,10.86,0.0,2779,960,57,4,1,Second Class
24997,1,0,28.8,1,4.04,0.0,3527,463,26,8,1,Second Class
24998,1,0,40.23,3,6.06,0.0,3185,960,57,4,1,Standard Class
24999,1,0,364.32,2,50.45,0.0,3185,960,57,4,2,Standard Class
25000,1,0,103.92,4,9.15,0.0,3185,960,57,4,2,Standard Class
25001,1,0,180.6,5,23.07,0.2,1990,515,96,4,0,Standard Class
25002,1,0,23.355,3,1.06,0.5,1990,515,96,4,1,Standard Class
25003,1,0,46.116,4,3.18,0.1,26,919,6,9,1,Standard Class
25004,3,0,665.1,2,31.56,0.0,3353,47,57,4,0,Standard Class
25005,3,0,56.79,3,3.15,0.0,3353,47,57,4,0,Standard Class
25006,3,0,33.0,4,1.25,0.0,3353,47,57,4,1,Standard Class
25007,3,0,5751.54,9,353.85,0.0,1677,227,57,4,2,Standard Class
25008,2,0,827.55,5,64.22,0.0,335,136,26,8,0,Standard Class
25009,3,0,100.8,4,9.92,0.0,2940,707,26,8,1,Second Class
25010,2,0,379.08,2,46.23,0.0,1401,371,26,8,2,Standard Class
25011,1,0,166.56,2,25.55,0.0,2921,891,26,8,0,Second Class
25012,1,0,105.6,4,18.81,0.0,2921,891,26,8,1,Second Class
25013,1,0,144.99,3,23.58,0.0,2921,891,26,8,1,Second Class
25014,1,0,265.74,2,20.39,0.0,2921,891,26,8,0,Second Class
25015,0,0,158.76,3,34.51,0.0,642,222,57,4,1,Second Class
25016,0,0,52.56,6,7.88,0.0,642,222,57,4,1,Second Class
25017,3,0,416.745,7,25.49,0.25,559,686,101,11,2,Standard Class
25018,1,0,27.36,2,2.24,0.0,705,235,10,4,1,Standard Class
25019,1,0,104.76,3,11.71,0.0,705,235,10,4,1,Standard Class
25020,1,0,634.392,4,70.54,0.1,2056,1028,6,9,2,Standard Class
25021,1,0,288.0,6,40.8,0.0,3532,739,65,8,1,Standard Class
25022,3,0,42.21,1,2.8,0.0,705,235,10,4,2,Standard Class
25023,3,0,49.26,2,3.99,0.0,705,235,10,4,1,Standard Class
25024,3,0,144.66,1,11.81,0.0,400,823,57,4,0,Standard Class
25025,3,0,1837.21,3,107.98,0.3,2932,555,26,8,0,Standard Class
25026,3,0,235.2,5,15.71,0.0,2921,891,26,8,1,Standard Class
25027,3,0,885.87,3,91.95,0.0,2921,891,26,8,2,Standard Class
25028,3,0,141.75,5,7.79,0.0,2621,1013,57,4,1,Standard Class
25029,3,0,155.25,3,9.55,0.0,2621,1013,57,4,0,Standard Class
25030,3,0,669.78,2,63.15,0.0,3185,960,57,4,0,Standard Class
25031,3,0,340.68,2,28.18,0.0,3185,960,57,4,0,Standard Class
25032,1,0,157.95,9,22.63,0.1,3067,699,6,9,1,Standard Class
25033,1,0,101.4,4,18.43,0.0,1514,371,26,8,0,Standard Class
25034,3,0,383.13,9,26.6,0.0,2847,338,26,8,0,Standard Class
25035,3,0,360.0,3,29.14,0.0,2847,338,26,8,2,Standard Class
25036,1,0,314.96,7,37.64,0.17,1366,410,143,11,1,Second Class
25037,1,0,67.77,2,7.32,0.1,3067,699,6,9,1,Same Day
25038,1,0,293.085,5,68.04,0.1,3067,699,6,9,2,Same Day
25039,3,0,17.28,2,0.8,0.0,672,960,57,4,1,Standard Class
25040,3,0,40.74,2,2.79,0.0,672,960,57,4,1,Standard Class
25041,1,0,249.18,2,28.98,0.0,1907,1012,57,4,2,Standard Class
25042,3,0,13.8444,4,1.2,0.17,1307,980,143,11,1,Standard Class
25043,1,0,246.69,3,31.77,0.0,2741,484,65,8,0,Standard Class
25044,1,0,166.32,14,34.5,0.0,2741,484,65,8,1,Standard Class
25045,1,0,100.32,4,12.09,0.0,2741,484,65,8,1,Standard Class
25046,1,0,133.2,10,1.97,0.0,2741,484,65,8,1,Standard Class
25047,1,0,74.7,2,9.59,0.0,1528,890,26,8,1,Standard Class
25048,0,0,148.56,4,26.29,0.0,3174,981,26,8,1,Second Class
25049,0,0,910.35,5,259.57,0.0,3174,981,26,8,2,Second Class
25050,3,0,26.5185,3,1.29,0.17,275,120,129,11,1,Standard Class
25051,3,0,276.261,1,11.02,0.37,275,120,129,11,0,Standard Class
25052,3,0,140.436,2,10.82,0.17,275,120,129,11,2,Standard Class
25053,3,0,30.402,2,2.12,0.1,1151,1028,6,9,1,Standard Class
25054,3,0,341.523,7,31.37,0.1,1151,1028,6,9,1,Standard Class
25055,3,0,15.012,1,1.43,0.1,350,1028,6,9,1,Standard Class
25056,3,0,67.92,4,2.9,0.0,3196,989,65,8,1,Standard Class
25057,1,0,2367.36,5,196.63,0.1,260,1028,6,9,1,Standard Class
25058,1,0,333.774,14,41.14,0.1,260,1028,6,9,1,Standard Class
25059,1,0,473.472,1,65.57,0.1,260,1028,6,9,1,Standard Class
25060,2,0,105.84,2,22.33,0.0,705,235,10,4,1,Standard Class
25061,3,0,498.0,10,41.18,0.0,1956,589,57,4,1,Standard Class
25062,3,0,143.37,1,10.46,0.0,1956,589,57,4,0,Standard Class
25063,3,0,46.53,3,1.55,0.0,1956,589,57,4,1,Standard Class
25064,3,0,57.996,6,3.54,0.1,2173,919,6,9,1,Standard Class
25065,3,0,685.584,6,26.9,0.1,2173,919,6,9,1,Standard Class
25066,1,0,167.184,4,23.8,0.1,1186,816,6,9,1,Second Class
25067,1,0,456.192,6,70.62,0.1,1186,816,6,9,0,Second Class
25068,1,0,329.1,5,19.35,0.0,3064,49,26,8,0,Standard Class
25069,3,0,915.12,8,97.07,0.0,3045,403,26,8,2,Standard Class
25070,3,0,2672.52,5,161.0,0.17,2617,525,143,11,2,Standard Class
25071,1,0,31.14,2,3.79,0.0,1237,371,26,8,1,Standard Class
25072,3,0,179.46,2,12.58,0.0,2158,1012,57,4,2,Standard Class
25073,3,0,898.59,7,55.99,0.0,2225,462,26,8,1,Standard Class
25074,1,0,13.83,1,0.86,0.0,407,403,26,8,1,Standard Class
25075,3,0,120.566,3,10.03,0.17,1366,410,143,11,1,Standard Class
25076,3,0,55.1286,3,2.19,0.17,1366,410,143,11,1,Standard Class
25077,3,0,133.897,2,3.05,0.27,1366,410,143,11,0,Standard Class
25078,3,0,360.24,2,38.14,0.0,3414,973,57,4,0,Second Class
25079,3,0,141.57,3,10.59,0.0,956,227,57,4,0,Standard Class
25080,3,0,17.16,2,1.5,0.0,956,227,57,4,1,Standard Class
25081,1,0,180.36,4,35.53,0.0,2430,148,57,4,0,Second Class
25082,1,0,682.95,5,95.02,0.0,2430,148,57,4,2,Second Class
25083,1,0,22.74,2,1.27,0.0,2430,148,57,4,1,Second Class
25084,1,0,61.47,3,7.72,0.0,2430,148,57,4,1,Second Class
25085,1,0,67.32,4,6.05,0.0,672,960,57,4,1,Standard Class
25086,1,0,118.272,7,22.79,0.45,555,189,101,11,1,First Class
25087,1,0,134.096,3,15.01,0.45,555,189,101,11,2,First Class
25088,3,0,1232.35,3,93.92,0.2,3090,476,65,8,0,Standard Class
25089,3,0,265.5,5,14.33,0.0,3090,476,65,8,0,Standard Class
25090,3,0,757.5,5,39.81,0.0,3090,476,65,8,0,Standard Class
25091,2,0,277.38,6,26.81,0.0,672,960,57,4,1,Standard Class
25092,3,0,78.084,3,2.58,0.1,2263,699,6,9,1,Standard Class
25093,3,0,1255.5,3,92.04,0.1,2263,699,6,9,0,Standard Class
25094,2,0,304.776,6,52.84,0.17,887,456,58,11,1,Standard Class
25095,2,0,226.402,6,33.47,0.27,887,456,58,11,0,Standard Class
25096,2,0,21.0675,1,3.4,0.47,887,456,58,11,2,Standard Class
25097,1,0,59.16,2,4.41,0.0,2946,464,26,8,1,Second Class
25098,3,0,84.78,4,6.76,0.1,2308,699,6,9,1,Standard Class
25099,1,0,40.446,3,1.6,0.4,547,816,6,9,1,Same Day
25100,3,0,15.714,3,0.88,0.4,1367,967,6,9,1,Standard Class
25101,3,0,8.154,3,0.54,0.4,1367,967,6,9,1,Standard Class
25102,3,0,32.472,4,1.02,0.4,1367,967,6,9,1,Standard Class
25103,3,0,741.006,7,53.41,0.4,1367,967,6,9,0,Standard Class
25104,3,0,20.628,3,1.18,0.4,1367,967,6,9,1,Standard Class
25105,3,0,54.36,3,4.72,0.0,2430,148,57,4,1,Standard Class
25106,1,0,157.95,3,28.6,0.0,2583,589,57,4,1,Second Class
25107,1,0,96.9,2,12.74,0.0,2583,589,57,4,0,Second Class
25108,1,0,118.063,3,15.63,0.27,887,1068,58,11,0,Second Class
25109,3,0,440.879,6,27.07,0.17,3515,1062,87,11,2,Standard Class
25110,1,0,315.36,6,24.44,0.0,2208,589,57,4,1,Standard Class
25111,3,0,20.3184,2,0.83,0.17,1366,410,143,11,1,Standard Class
25112,3,0,268.154,5,13.79,0.47,1366,410,143,11,2,Standard Class
25113,3,0,318.254,6,10.74,0.47,1366,410,143,11,2,Standard Class
25114,3,0,238.65,1,14.54,0.37,1366,410,143,11,2,Standard Class
25115,3,0,26.19,1,2.03,0.0,3224,14,65,8,1,Standard Class
25116,3,0,173.25,5,19.99,0.0,3224,14,65,8,1,Standard Class
25117,1,0,39.0,2,6.82,0.0,672,960,57,4,1,Standard Class
25118,1,0,1391.76,3,223.52,0.0,672,960,57,4,0,Standard Class
25119,1,0,33.36,2,5.07,0.0,672,960,57,4,1,Standard Class
25120,2,0,33.6,5,1.79,0.0,45,589,57,4,1,Standard Class
25121,3,0,114.912,8,10.62,0.1,2056,1028,6,9,1,First Class
25122,1,0,264.96,2,52.62,0.0,1057,555,26,8,0,First Class
25123,1,0,831.112,6,119.31,0.17,3531,1068,58,11,2,Standard Class
25124,1,0,23.1702,2,3.74,0.27,3531,1068,58,11,0,Standard Class
25125,1,0,6.6462,2,0.86,0.47,3531,1068,58,11,1,Standard Class
25126,1,0,719.987,2,97.67,0.07,3531,1068,58,11,0,Standard Class
25127,3,0,626.184,4,50.77,0.1,2308,699,6,9,2,Standard Class
25128,3,0,64.2,4,2.13,0.0,94,960,57,4,1,Standard Class
25129,3,0,148.41,3,9.19,0.0,3090,476,65,8,1,Standard Class
25130,3,0,1298.24,5,128.18,0.37,275,120,129,11,0,Standard Class
25131,3,0,1283.52,7,51.35,0.0,1052,823,57,4,2,Standard Class
25132,3,0,65.25,5,4.09,0.0,1052,823,57,4,1,Standard Class
25133,3,0,830.574,2,64.99,0.1,3067,699,6,9,0,Standard Class
25134,3,0,458.298,3,16.06,0.1,3067,699,6,9,2,Standard Class
25135,3,0,1081.65,7,37.49,0.1,3067,699,6,9,0,Standard Class
25136,3,0,235.515,1,21.42,0.3,3067,699,6,9,0,Standard Class
25137,1,0,37.26,3,6.11,0.1,2056,1028,6,9,1,Standard Class
25138,1,0,109.998,6,9.43,0.1,2056,1028,6,9,1,Standard Class
25139,1,0,181.98,4,29.21,0.1,2056,1028,6,9,1,Standard Class
25140,1,0,88.965,1,14.74,0.1,2056,1028,6,9,1,Standard Class
25141,1,0,93.51,3,12.43,0.0,1406,973,57,4,1,Standard Class
25142,1,0,566.4,4,88.98,0.0,1406,973,57,4,1,Standard Class
25143,0,0,25.29,1,5.57,0.0,3175,555,26,8,0,Second Class
25144,3,0,154.278,2,11.63,0.1,3067,699,6,9,0,Standard Class
25145,3,0,49.734,2,4.8,0.1,3067,699,6,9,1,Standard Class
25146,3,0,122.256,4,4.82,0.1,3067,699,6,9,1,Standard Class
25147,3,0,2346.84,6,106.88,0.0,847,555,26,8,0,Second Class
25148,3,0,43.8,1,3.88,0.0,847,555,26,8,0,Second Class
25149,3,0,12.474,1,0.9,0.1,492,816,6,9,1,Standard Class
25150,1,0,13.4832,2,1.35,0.47,275,120,129,11,1,Standard Class
25151,3,0,133.596,4,17.77,0.1,492,816,6,9,2,Same Day
25152,3,0,30.618,3,0.05,0.1,492,816,6,9,1,Same Day
25153,3,0,891.54,6,47.88,0.0,1533,403,26,8,2,Standard Class
25154,3,0,25.08,2,2.25,0.0,1533,403,26,8,1,Standard Class
25155,3,0,17.28,2,1.39,0.0,1533,403,26,8,1,Standard Class
25156,1,0,23.976,2,1.81,0.1,747,699,6,9,1,Second Class
25157,3,0,165.9,7,8.06,0.0,864,892,26,8,1,Standard Class
25158,3,0,63.9,2,1.83,0.0,864,892,26,8,1,Standard Class
25159,1,0,826.2,2,107.54,0.1,2454,1051,6,9,0,Second Class
25160,3,0,30.564,2,1.38,0.1,2263,699,6,9,1,Standard Class
25161,3,0,245.7,2,15.95,0.1,492,816,6,9,2,Second Class
25162,3,0,183.065,4,8.94,0.17,1488,452,58,11,1,Standard Class
25163,3,0,124.824,3,31.34,0.17,2901,457,58,11,1,First Class
25164,3,0,72.0606,2,15.01,0.17,2901,457,58,11,1,First Class
25165,3,0,51.8976,3,1.49,0.47,2901,457,58,11,1,First Class
25166,3,0,37.011,2,2.5,0.27,2901,457,58,11,1,First Class
25167,3,0,35.4888,8,2.3,0.47,2901,457,58,11,1,First Class
25168,1,0,221.535,1,22.47,0.17,275,120,129,11,2,Standard Class
25169,1,0,180.226,14,24.21,0.17,275,120,129,11,1,Standard Class
25170,1,0,448.578,3,47.4,0.1,2056,1028,6,9,0,Second Class
25171,1,0,165.456,4,24.65,0.1,2056,1028,6,9,0,Second Class
25172,3,0,11.1552,2,1.94,0.17,2387,945,58,11,1,Second Class
